,Unnamed: 0,user_id,name,username,description,created_at,followers_count,following_count,following_list,following_agentid_list,previous_tweets,category,tweets_id,user_char,activity_level_frequency,activity_level
161,161,155,Joe Glasgow,jsph1959,"A former senior staff writer at Fanstop.  Writer, reader, Chicago Cubs fan, USAF vet.",2009-06-04 00:47:03+00:00,42567,17737,[165],[],[],Terrorism & War,6027244,"A former senior staff writer at Fanstop.  Writer, reader, Chicago Cubs fan, USAF vet.","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
162,162,156,🐈 Fracking Test Subject,gardencatlady,"🦋 💙Democrat, Artist,Wife,Mother,Texan,art,photography,politics,climate change,environment issues,social justice and human rights. 💙🦋",2010-12-01 11:39:28+00:00,26915,27043,[165],[],[],Terrorism & War,6027244,"🦋 💙Democrat, Artist,Wife,Mother,Texan,art,photography,politics,climate change,environment issues,social justice and human rights. 💙🦋","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
163,163,157,Dominic Chu,TheDomino,"Senior Markets Correspondent for @CNBC. Now you know & knowing is ½ the battle! Tweets mine, retweets ≠ endorsements.",2009-05-04 18:17:12+00:00,75888,1607,[165],[],[],Terrorism & War,6027244,"Senior Markets Correspondent for @CNBC. Now you know & knowing is ½ the battle! Tweets mine, retweets ≠ endorsements.","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
164,164,158,DogLover4BidenHarris🐦🪺 🟦🟧,Donna_West,"Wife, mom,grandma, dog/turtle mom, LFL steward, NV Dems Senior Caucus, NV Women 4 Biden-Harris, @grammydonna@threads.net",2008-12-18 18:16:48+00:00,25513,20095,[165],[],[],Terrorism & War,6027244,"Wife, mom,grandma, dog/turtle mom, LFL steward, NV Dems Senior Caucus, NV Women 4 Biden-Harris, @grammydonna@threads.net","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
165,165,159,Bill Nigh,BillNigh,"Citizen, Veteran and Patriot.

RT does not equal endorsement.",2008-08-10 12:16:12+00:00,22090,21327,[165],[],[],Terrorism & War,6027244,"Citizen, Veteran and Patriot.

RT does not equal endorsement.","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
166,166,160,Vassy Kapelos,VassyKapelos,"@CTVNews Chief Political Correspondent, host of @ctvqp @CTV_PowerPlay @VassKapelosShow🤓. I don't check twitter, so please email me vassy.kapelos@bellmedia.ca",2010-03-18 23:38:37+00:00,72709,6611,[165],[],[],Terrorism & War,6027244,"@CTVNews Chief Political Correspondent, host of @ctvqp @CTV_PowerPlay @VassKapelosShow🤓. I don't check twitter, so please email me vassy.kapelos@bellmedia.ca","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
167,167,81,NBC Bay Area,nbcbayarea,"Thank you for stopping by @NBCBayArea - the place to go for exclusive local stories, breaking news, weather and sports. Facebook: https://t.co/EID86FEI8f",2009-02-04 21:41:26+00:00,421545,1548,[165],[],[],Terrorism & War,6027244,"Thank you for stopping by @NBCBayArea - the place to go for exclusive local stories, breaking news, weather and sports. Facebook: https://t.co/EID86FEI8f","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
168,168,161,The Monster,boris3324,"Former Detroiter, Husband, Father, Grand Pa, Veteran, Think Scientifically 🇺🇸 #Biden2024 🌊Blocked by TFG #TrumpFamilyForPrison 🇺🇦🌈Twitter 🇵🇱",2012-10-27 04:41:18+00:00,20023,19668,[165],[],[],Terrorism & War,6027244,"Former Detroiter, Husband, Father, Grand Pa, Veteran, Think Scientifically 🇺🇸 #Biden2024 🌊Blocked by TFG #TrumpFamilyForPrison 🇺🇦🌈Twitter 🇵🇱","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
169,169,162,G O L D I E.,goldietaylor,"Essayist, golf addict + uncommitted runner. @thedailybeast @rollingstone, et al.",2008-08-15 12:42:11+00:00,164820,318,[165],[],[],Terrorism & War,6027244,"Essayist, golf addict + uncommitted runner. @thedailybeast @rollingstone, et al.","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
170,170,163,Marcy McGowan,marcylauren,#DumpTrump and #UniteBlue #Resist @funder #TrumpRussia #RyanTraitor #McConnellTraitor #TrumpCrimeFamily  #MuellerTime #Resistance #NeverAgain,2008-09-05 17:38:17+00:00,26181,29238,[165],[],[],Terrorism & War,6027244,#DumpTrump and #UniteBlue #Resist @funder #TrumpRussia #RyanTraitor #McConnellTraitor #TrumpCrimeFamily  #MuellerTime #Resistance #NeverAgain,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
171,171,164,Nick (⚠️),NickatFP,Market participant grinding for that  ̶$̶3̶   ̶$̶8̶   $16,2012-01-25 00:22:53+00:00,26814,873,[157],[],[],Terrorism & War,6027244,Market participant grinding for that  ̶$̶3̶   ̶$̶8̶   $16,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
172,172,165,NBC News,NBCNews,"News updates from around the 🌎, all day, every day.",2008-03-18 23:19:17+00:00,9436116,1356,[],[],['just in: missing afghan soldiers found trying to enter canada near niagara falls URL URL'],Terrorism & War,6027244,"News updates from around the 🌎, all day, every day.","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
173,173,166,🍹 Princess Consuela Banana-Hammock,kimmie_c_,"Line straddling Libertine

You couldn't handle my undivided attention

I want to pet your dog

Pronouns: Princess/Her Royal Highness

Consider it's a joke",2009-03-06 20:23:00+00:00,28781,3049,[165],[],[],Terrorism & War,6027244,"Line straddling Libertine

You couldn't handle my undivided attention

I want to pet your dog

Pronouns: Princess/Her Royal Highness

Consider it's a joke","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
174,174,167,Noam Blum,neontaster,The neontaster || Cohost of @ambXover || also see @neon2ster || עם ישראל חי,2009-01-20 03:20:21+00:00,193353,1007,[165],[],[],Terrorism & War,6027244,The neontaster || Cohost of @ambXover || also see @neon2ster || עם ישראל חי,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
175,175,61,CHCH News,CHCHNews,"CHCH is proud to be the news leader in Hamilton, Halton and Niagara. Watch live online at https://t.co/UuhdoUKntU for all the latest news coverage.",2012-08-30 15:02:30+00:00,102756,657,[165],[],[],Terrorism & War,6027244,"CHCH is proud to be the news leader in Hamilton, Halton and Niagara. Watch live online at https://t.co/UuhdoUKntU for all the latest news coverage.","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
176,176,168,CSuiteConfess,CSuiteConfess,Helping Executives Navigate a #MeToo World,2012-06-09 14:49:17+00:00,977445,441393,[165],[],[],Terrorism & War,6027244,Helping Executives Navigate a #MeToo World,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
177,177,169,Major Victor Bravo❌,Conservatexian,"Overeducated conservative cowboy. Thinker, Sailor, Soldier, Spy©. Retired/disabled Paratrooper; Professor; Coastie; Private Detective. I don't suffer fools well",2012-10-26 01:11:15+00:00,27919,32963,[165],[],[],Terrorism & War,6027244,"Overeducated conservative cowboy. Thinker, Sailor, Soldier, Spy©. Retired/disabled Paratrooper; Professor; Coastie; Private Detective. I don't suffer fools well","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
178,178,170,Local 3 News,Local3News,Coverage You Can Count On.,2009-03-21 21:57:00+00:00,119017,2258,[165],[],[],Terrorism & War,6027244,Coverage You Can Count On.,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
179,179,171,WCBD News 2 | Count on 2,WCBD,"Count on WCBD News 2 for the latest news, weather, sports and breaking news in the South Carolina Lowcountry.",2008-07-08 19:35:56+00:00,76488,3640,[165],[],[],Terrorism & War,6027244,"Count on WCBD News 2 for the latest news, weather, sports and breaking news in the South Carolina Lowcountry.","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
180,180,172,Lindsey Mastis,LindseyMastis,Emmy Award-Winning News Anchor • Artificial Intelligence • Tech • @7NewsDC Alert Desk • 🇺🇸🇬🇷,2007-08-22 12:43:35+00:00,56851,17339,[165],[],[],Terrorism & War,6027244,Emmy Award-Winning News Anchor • Artificial Intelligence • Tech • @7NewsDC Alert Desk • 🇺🇸🇬🇷,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
181,181,173,Isaac Eastwood,isaac_eastwood,https://t.co/iLhBY7O8jL,2009-04-04 00:46:54+00:00,31517,25507,[165],[],[],Terrorism & War,6027244,https://t.co/iLhBY7O8jL,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
182,182,174,Jay Caruso,JayCaruso,"Writer, editor. Opinions are mine and mine alone. @andreancaruso is my better half | Save your complaints for someone who cares",2007-12-29 00:35:13+00:00,35916,2182,[166],[],[],Terrorism & War,6027244,"Writer, editor. Opinions are mine and mine alone. @andreancaruso is my better half | Save your complaints for someone who cares","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
183,183,175,Anne Sagebiel,AnnieSage,"I'm a Jersey Shore Girl that’s been living in Colorado for 18 years. I’m into gardening, landscape photography & photo art. NO DM’S if I don’t know u! VOTE 💙",2009-03-25 19:04:16+00:00,39006,37564,[165],[],[],Terrorism & War,6027244,"I'm a Jersey Shore Girl that’s been living in Colorado for 18 years. I’m into gardening, landscape photography & photo art. NO DM’S if I don’t know u! VOTE 💙","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
184,184,53,Samantha Rivera,JSamanthaRivera,Bilingual🇲🇽 Sports Reporter/Anchor @CBSMiami | Chicagoland native🤎 | @DePaulJOUR Alum | @NAHJ/@SPJ Member📺,2014-05-14 00:52:34+00:00,28641,5032,[165],[],[],Urban Legends,8140223,Bilingual🇲🇽 Sports Reporter/Anchor @CBSMiami | Chicagoland native🤎 | @DePaulJOUR Alum | @NAHJ/@SPJ Member📺,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
185,185,165,NBC News,NBCNews,"News updates from around the 🌎, all day, every day.",2008-03-18 23:19:17+00:00,9434977,1355,[],[],['vampire bambi? rare fanged deer confirmed in afghanistan after 60 years URL URL'],Urban Legends,8140223,"News updates from around the 🌎, all day, every day.","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
186,186,176,Kara,KaraDiDomizio,"She/Her, BA Int Studies/History. music, podcast, movie & reading enthusiast; @TimeTravelTalks Co-Founder. Supporter of all things history and human rights.",2010-10-17 03:27:01+00:00,20921,23013,[165],[],[],Urban Legends,8140223,"She/Her, BA Int Studies/History. music, podcast, movie & reading enthusiast; @TimeTravelTalks Co-Founder. Supporter of all things history and human rights.","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
187,187,177,Abby Huntsman,HuntsmanAbby,"Wife & mommy to Isabel, Ruby, William & Golden George + Podcast Host “I WISH SOMEBODY TOLD ME..” + Author of WHO WILL I BE? 🇺🇸",2012-03-20 20:51:56+00:00,142215,1025,[165],[],[],Urban Legends,8140223,"Wife & mommy to Isabel, Ruby, William & Golden George + Podcast Host “I WISH SOMEBODY TOLD ME..” + Author of WHO WILL I BE? 🇺🇸","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
188,188,178,ЯOЖOR,demitrious57,𝙰 𝚜𝚎𝚕𝚏-𝚍𝚎𝚜𝚝𝚛𝚞𝚌𝚝𝚒𝚟𝚎 𝙽𝚊𝚛𝚌𝚒𝚜𝚜𝚒𝚜𝚝,2010-06-29 06:58:45+00:00,34813,3,[165],[],[],Urban Legends,8140223,𝙰 𝚜𝚎𝚕𝚏-𝚍𝚎𝚜𝚝𝚛𝚞𝚌𝚝𝚒𝚟𝚎 𝙽𝚊𝚛𝚌𝚒𝚜𝚜𝚒𝚜𝚝,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
189,189,179,Fred Di Blasio,fred_diblasio,Proud Huron-Wendat (he/him/his),2012-09-04 23:49:31+00:00,22767,513,[165],[],[],Urban Legends,8140223,Proud Huron-Wendat (he/him/his),"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
190,190,180,nana aba,thenanaaba,"Media Consultant || Better a witty fool than a foolish wit - Shakespeare ||RTs are endorsements ||When you come at me, you best not miss || Man Utd",2012-01-09 06:32:04+00:00,2294324,272,[184],[],[],Urban Legends,80700,"Media Consultant || Better a witty fool than a foolish wit - Shakespeare ||RTs are endorsements ||When you come at me, you best not miss || Man Utd","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
191,191,181,Jean Marc Morandini,morandiniblog,Journaliste et Producteur - Global Media - Pescivegetarien - Retweets and follows are not endorsements - @canalplusgroupe @cnews @canalplus @morandini_live,2009-04-25 19:21:48+00:00,689097,4817,[184],[],[],Urban Legends,80700,Journaliste et Producteur - Global Media - Pescivegetarien - Retweets and follows are not endorsements - @canalplusgroupe @cnews @canalplus @morandini_live,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
192,192,182,ⓋeganOliⓋe,VeganOlive1,Vegan for the animals 🐶🐱🐭🐰🐻🐼🦧🐒🐤🦋🦌🦘🦊🦝🐴🦓🐝🪳🦎🐌  See my blog ⬇️,2014-10-03 13:59:19+00:00,35168,16644,[184],[],[],Urban Legends,80700,Vegan for the animals 🐶🐱🐭🐰🐻🐼🦧🐒🐤🦋🦌🦘🦊🦝🐴🦓🐝🪳🦎🐌  See my blog ⬇️,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
193,193,72,BuzzFeed,BuzzFeed,"Brb, taking quizzes 📈 some links may be affiliate 👍",2007-05-01 21:40:03+00:00,6040367,2826,[184],[],[],Urban Legends,80700,"Brb, taking quizzes 📈 some links may be affiliate 👍","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
194,194,183,iffah/pah 🍉,iffahs_,"Booty, I mean Beauty enthusiast. Also cat 🐱 & plant 🌱 mommy. Anti manusia bodoh #kultusnumbuzin #kultusilliyoon",2009-03-25 14:15:18+00:00,48572,649,[72],[],[],Urban Legends,80700,"Booty, I mean Beauty enthusiast. Also cat 🐱 & plant 🌱 mommy. Anti manusia bodoh #kultusnumbuzin #kultusilliyoon","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
195,195,128,Jennifer Gould,jennifergould,"#TrueCrime Correspondent/Expert @DiscoveryID EXPOSED: NAKED CRIMES, DEATH BY FAME  📽👩🏼📺🚧🚔   Formerly @KTLAMorningNews 🎤🌞☕️🍕 Instagram: @JenniferGouldTV",2008-12-29 21:02:37+00:00,22308,233,[72],[],[],Urban Legends,80700,"#TrueCrime Correspondent/Expert @DiscoveryID EXPOSED: NAKED CRIMES, DEATH BY FAME  📽👩🏼📺🚧🚔   Formerly @KTLAMorningNews 🎤🌞☕️🍕 Instagram: @JenniferGouldTV","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
196,196,184,BuzzFeed UK,BuzzFeedUK,British buzz. ⚡️Facebook: https://t.co/bmKV6Wmyez Instagram: https://t.co/Y4KlDABY3M YouTube: https://t.co/YaOAPlXymj,2013-01-07 11:49:41+00:00,164104,1745,[],[],['this dog was abandoned at a scottish railway station with a suitcase full of his belongings URL URL'],Urban Legends,80700,British buzz. ⚡️Facebook: https://t.co/bmKV6Wmyez Instagram: https://t.co/Y4KlDABY3M YouTube: https://t.co/YaOAPlXymj,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
